,user_id,age,gender,account_created,country,num_friends,num_followers,posts_count,likes_received,comments_received,shares_count,profile_completeness,last_login,is_verified,language,device_type,account_type,engagement_rate,monthly_active,status
156,157,66.0,Other,2021-12-18 00:00:00.000000,Brazil,1587.0,3823.0,318,31856,316,4604,20,2025-04-21 18:51:33.150091,False,German,Tablet,creator,57.35,True,Active
157,158,13.0,M,2018-06-06 18:51:33.094003,Australia,3252.0,3314.0,359,35295,9975,4152,38,,False,French,Desktop,Business,93.05,True,Inactive
158,159,31.0,Other,2018-01-06 18:51:33.094009,India,542.0,4930.0,387,16337,9213,1090,75,2025-04-06 18:51:33.150102,False,French,Mobile,Creator,39.39,True,Active
159,160,14.0,M,2025-04-28 18:51:33.094014,India,2374.0,,84,49620,6068,27,83,,False,Chinese,Mobile,Personal,85.86,True,Inactive
160,161,150.0,F,2018-05-11 18:51:33.094020,USA,1526.0,7991.0,2,39277,4294,3178,53,2025-09-03 18:51:33.150113,False,German,Mobile,Personal,383.4961193645448,True,Active
161,162,56.0,Other,2019-05-09 18:51:33.094025,Canada,3567.0,5561.0,4,39669,1099,3747,83,2025-08-03 18:51:33.150118,True,Chinese,Tablet,Personal,74.03,True,Active
162,163,44.0,F,2021-12-07 18:51:33.094031,Canada,,1841.0,234,43786,3953,4754,29,2025-03-08 18:51:33.150123,False,English,Tablet,Business,8.95,True,Suspended
163,164,44.0,M ,2020-01-29 18:51:33.094036,Australia,601.0,1636.0,412,5021,2467,2942,95,2024-10-13 18:51:33.150128,False,Spanish,Mobile,Business,90.06,True,Active
164,165,67.0,M,2019-01-22 18:51:33.094042,USA,,7576.0,374,18302,4965,690,79,2025-10-08 18:51:33.150134,False,English,Mobile,Business,48.38,True,Active
165,166,,X,2021-08-08 18:51:33.094047,Brazil,2149.0,1675.0,274,41298,7530,2502,58,2025-03-02 18:51:33.150139,False,Spanish,Tablet,Personal,50.76,True,Inactive
166,167,29.0,F,2024-12-02 18:51:33.094052,India,,1790.0,370,31919,2450,2392,85,2025-04-11 18:51:33.150144,False,German,Mobile,Personal,91.88,True,Active
167,168,50.0,Other,2023-07-19 18:51:33.094058,India,387.0,3144.0,400,23847,6161,4685,51,2025-05-22 18:51:33.150149,False,German,Tablet,Business,43.89,True,Active
168,169,36.0,M,2023-09-30 18:51:33.094063,,3680.0,6967.0,289,3697,9899,1758,70,2025-04-14 18:51:33.150155,False,English,Mobile,business,90.26,True,Active
169,170,23.0,Other,2018-03-08 18:51:33.094068,Germany,1602.0,155.0,19,47197,2707,4056,45,2024-12-11 18:51:33.150160,True,English,Desktop,Creator,68.11,True,Active
170,171,28.0,F,2023-07-09 18:51:33.094074,	,3282.0,6914.0,411,36601,2561,2762,76,2025-03-11 18:51:33.150165,False,French,Tablet,Personal,28.28,True,Active
171,172,71.0,Unknown,2022-09-13 18:51:33.094079,,2696.0,9125.0,328,4450,29,2950,79,2025-04-06 18:51:33.150171,False,English,Mobile,Creator,6.07,True,Active
172,173,15.0,F,2024-03-22 18:51:33.094085,India	,4434.0,8767.0,194,21571,434,1386,74,,False,Chinese,Tablet,Business,90.47,True,Active
173,174,32.0,Other,2022-05-22 18:51:33.094091,France,,9525.0,393,43012,9387,1986,25,2025-01-23 18:51:33.150182,False,Spanish,Mobile,Business,32.47,True,Active
174,175,71.0,F,2020-06-01 18:51:33.094096,UK,,3107.0,148,16629,46,2190,26,2024-10-30 18:51:33.150188,False,French,Tablet,Personal,2.45,True,Active
175,176,48.0,Other,2018-08-06 18:51:33.094102,,1305.0,4343.0,488,15097,8490,1661,85,2024-12-01 18:51:33.150193,True,Chinese,Mobile,Personal,90.67,True,Active
176,177,31.0,M,2020-01-02 18:51:33.094108,Germany,716.0,9643.0,115,25222,9738,4916,100,2024-12-22 18:51:33.150199,False,Chinese,Tablet,Creator,53.26,True,Inactive
177,178,79.0,F,2024-10-08 18:51:33.094113,UK,3655.0,5163.0,3,7036,3541,1976,45,2025-07-28 18:51:33.150204,False,English,Mobile,Creator,69.74,True,Active
178,179,31.0,F,2021-12-20 18:51:33.094118,Germany,2991.0,4548.0,21,41403,9641,2762,97,2025-08-23 18:51:33.150210,False,French,Desktop,Creator,95.31,False,Active
179,180,,Other,2025-07-10 18:51:33.094124,USA,313.0,5238.0,326,8478,4482,4348,24,2025-06-11 18:51:33.150215,False,German,Tablet,Personal,19.73,True,Inactive
180,181,64.0,F,2021-10-14 18:51:33.094130,Canada,,7516.0,189,28883,3554,2669,20,2025-06-11 18:51:33.150220,False,German,Mobile,Business,63.14,True,Active
181,182,45.0,F,2020-01-14 18:51:33.094135,###,2622.0,6836.0,11,11800,7022,3219,21,,False,,Mobile,Personal,17.33,False,Active
182,183,,,2023-09-09 18:51:33.094140,Brazil,887.0,939.0,-5000,48997,5797,4992,-50,,False,Spanish,Mobile,Business,25.91,True,Active
183,184,51.0,Other,2020-01-28 18:51:33.094146,France,4342.0,9285.0,405,6839,4257,351,29,2025-05-02 18:51:33.150236,False,English,Desktop,Personal,54.1,False,Active
184,185,13.0,Other,2021-11-08 18:51:33.094151,Brazil,2489.0,7090.0,412,41808,3378,373,69,2025-10-01 18:51:33.150241,True,Spanish,Desktop,Personal,22.29,True,Active
185,186,23.0,M,2019-11-25 18:51:33.094157,Brazil,1922.0,3941.0,188,26084,9630,2832,70,2024-11-19 18:51:33.150246,False,Chinese,Desktop,Business,47.08,True,Active
186,187,69.0,M,2024-11-17 18:51:33.094162,Germany,4029.0,4362.0,316,334,338,2016,88,2025-06-28 18:51:33.150252,True,French,Desktop,Personal,1.6,True,Active
187,188,62.0,Other,2023-11-06 18:51:33.094168,India,3063.0,1461.0,26,17270,6202,203,60,2024-10-22 18:51:33.150257,False,German,Tablet,Personal,65.0,False,Active
188,189,35.0,M,2025-03-05 18:51:33.094174,"Australia
",160.0,7935.0,430,28617,5339,4507,77,2025-08-21 18:51:33.150262,False,Chinese,Mobile,Personal,76.58,False,Active
189,190,43.0,M,2020-10-23 18:51:33.094179,France,2187.0,9402.0,339,30369,2408,2649,96,2025-04-07 18:51:33.150268,False,English,Tablet,Creator,23.3,False,Active
190,191,54.0,male,2020-09-06 18:51:33.094185,USA,2351.0,3298.0,141,17258,6168,4918,87,2025-06-13 18:51:33.150273,False,French,Desktop,Creator,2.82,True,Active
191,192,-50.0,Other,2018-08-15 00:00:00.000000,,1483.0,60.0,6,35334,1929,903,43,2025-02-19 18:51:33.150278,True,,Mobile,Personal,303.96779312175283,True,Active
192,193,28.0,M,2023-01-20 18:51:33.094195,India,3892.0,2215.0,398,11878,2500,1055,75,2025-09-20 18:51:33.150283,False,Chinese,Desktop,Creator,63.16,False,Active
193,194,72.0,F,2022-12-25 18:51:33.094201,USA,1737.0,6275.0,429,34098,7374,2738,55,2025-01-07 18:51:33.150289,False,English,Tablet,Creator,99.98,True,Active
194,195,14.0,F,2025-06-24 18:51:33.094206,###,4220.0,4817.0,411,43160,9299,345,21,2025-02-25 18:51:33.150294,False,Spanish,Mobile,Personal,68.59,True,Active
195,196,13.0,Other,2025-05-16 18:51:33.094212,Canada,1908.0,4102.0,-100,1773,2295,746,-50,2025-01-01 18:51:33.150299,False,French,Desktop,Business,0.93,True,Active
196,197,60.0,M,2019-01-23 18:51:33.094217,Germany,,5831.0,9,24475,7415,4389,100,2025-05-14 18:51:33.150305,False,Spanish,Desktop,Business,93.78,True,Active
197,198,,F,2023-11-13 18:51:33.094223,USA,1977.0,250.0,178,3753,7218,3858,31,2025-05-16 18:51:33.150310,False,French,Desktop,Personal,85.78,True,Active
198,199,49.0,Other,2021-11-08 18:51:33.094228,Canada  ,nan,1599.0,2,37274,7092,2169,31,2026-09-22 18:51:33.277672,False,Spanish,Mobile,Business,52.27,False,Active
199,200,44.0,F,2025-06-26 18:51:33.094234,India,nan,7429.0,459,1444,9737,1659,91,2024-11-11 18:51:33.150321,False,,Tablet,Business,81.04,True,Active
200,201,,M,2024-09-18 18:51:33.094239,###,4259.0,2167.0,460,14646,2224,4470,41,2025-04-03 18:51:33.150326,False,German,Tablet,Creator,29.41,True,Active
201,202,31.0,Other,2024-08-13 18:51:33.094246,India,,6191.0,102,6630,6268,4111,93,2025-09-07 18:51:33.150332,False,,Desktop,business,12.21,True,Active
202,203,60.0,F,2018-12-13 18:51:33.094251,Germany,2287.0,9477.0,299,567,8357,437,81,2025-09-01 18:51:33.150338,False,,Tablet,Business,15.67,True,Active
203,204,15.0,Other,2022-10-16 18:51:33.094257,Australia,1236.0,9979.0,53,26273,6120,4305,83,2025-02-21 18:51:33.150343,False,French,Tablet,Creator,23.61,True,Active
204,205,32.0,F,2018-05-18 18:51:33.094262,,3174.0,,161,37532,8317,2207,47,,False,Spanish,Desktop,Business,27.18,False,Active
205,206,36.0,F,2020-04-21 18:51:33.094268,USA,,4033.0,448,38575,3440,3123,47,2025-09-05 18:51:33.150354,False,German,Desktop,Business,42.16,True,Active
206,207,66.0,M,2021-03-23 18:51:33.094273,Germany,504.0,1502.0,229,27719,881,2428,23,2025-05-06 18:51:33.150359,False,,Tablet,Business,68.98,True,Inactive
207,208,45.0,M,2021-08-06 18:51:33.094281,Canada,nan,9446.0,344,25676,5933,3423,64,2025-01-31 18:51:33.150364,False,English,Tablet,Personal,13.18,False,Active
208,209,,F,2020-03-25 18:51:33.094287,,4620.0,6600.0,210,32813,7414,4956,32,2025-04-10 18:51:33.150369,False,German,Mobile,Personal,19.9,True,Active
209,210,48.0,Other,2019-04-18 18:51:33.094292,Canada,1403.0,4814.0,280,43812,4165,3561,99,2025-08-20 18:51:33.150374,False,Spanish,Desktop,Personal,11.39,False,Active
210,211,50.0,Other,2018-03-16 18:51:33.094297,UK,1767.0,5044.0,446,19190,6137,4482,23,2025-02-02 18:51:33.150380,False,French,Mobile,Business,48.37,True,Active
211,212,37.0,M,2020-09-12 18:51:33.094303,France,3733.0,27.0,69,9730,522,1458,80,,False,Chinese,Tablet,Personal,71.37,True,Active
212,213,30.0,F,2018-03-07 18:51:33.094308,France,,7898.0,300,19167,9615,1603,45,2025-01-20 18:51:33.150390,False,Spanish,Mobile,Personal,44.27,False,Active
213,214,78.0,M,2018-08-02 18:51:33.094314,France,3204.0,9092.0,67,23510,9601,1067,25,2025-08-17 18:51:33.150396,False,Chinese,Desktop,Personal,74.41,True,Active
214,215,66.0,F,2024-07-22 18:51:33.094319,Canada,4145.0,9040.0,281,49912,3129,2840,96,2025-03-23 18:51:33.150401,False,German,Mobile,Creator,56.79,True,Active
215,216,47.0,F,2021-05-28 18:51:33.094325,USA,,,281,46294,3545,3578,75,2024-11-14 18:51:33.150406,True,German,Tablet,Creator,31.64,True,Inactive
216,217,73.0,M,2025-03-16 18:51:33.094330,,4790.0,4510.0,153,661,6996,38988,100,2025-07-26 18:51:33.150412,False,German,Desktop,Business,54.49,True,Active
217,218,53.0,Other,2023-06-16 18:51:33.094335,UK,4121.0,7394.0,461,38896,2981,1193,46,2025-02-03 18:51:33.150417,False,French,Tablet,Personal,83.13,True,Active
218,219,45.0,M,2020-09-05 18:51:33.094340,Brazil,4082.0,3240.0,-5000,38118,3150,74,-50,2025-09-13 18:51:33.150422,True,German,Tablet,Personal,17.3,True,Inactive
219,220,45.0,Unknown,2019-02-28 18:51:33.094346,Brazil,,1488.0,223,47153,6328,1195,77,2024-12-08 18:51:33.150428,False,Spanish,Mobile,Personal,56.33,True,Active
220,221,26.0,M ,2020-05-26 18:51:33.094351,Canada,4903.0,1453.0,367,660,1094,1005,82,2025-07-28 18:51:33.150433,False,Spanish,Desktop,Personal,67.46,False,Inactive
221,222,33.0,Other,2021-06-07 18:51:33.094357,USA,2058.0,1801.0,347,6250,1139,1460,52,2025-02-12 18:51:33.150438,False,,Tablet,Creator,90.4,True,Active
222,223,60.0,Other,2021-04-04 18:51:33.094363,UK,3677.0,8084.0,188,32175,4026,2684,100,2025-04-20 18:51:33.150443,False,English,Desktop,Creator,60.39,True,Active
223,224,32.0,F,2020-07-13 18:51:33.094368,USA,2819.0,,385,49849,6466,2773,52,2024-12-18 18:51:33.150449,False,Chinese,Mobile,Creator,4.26,True,Active
224,225,20.0,M,2020-07-11 18:51:33.094374,Germany,972.0,6240.0,40,7966,8206,3522,88,2025-06-06 18:51:33.150454,False,Spanish,Mobile,Business,56.87,True,Active
225,226,19.0,Other,2024-03-14 18:51:33.094380,USA,,,172,14833,6585,2842,59,2025-07-23 18:51:33.150459,False,Spanish,Desktop,Creator,20.32,False,Active
226,227,79.0,,2021-03-21 18:51:33.094387,UK,2454.0,,468,9222,1538,3722,66,2024-12-22 18:51:33.150466,False,German,Tablet,Business,46.42,True,Active
227,228,29.0,Other,2023-11-23 18:51:33.094395,Canada,841.0,8215.0,237,17208,5177,646,64,2025-04-18 18:51:33.150472,False,,Mobile,Personal,56.68,False,Active
228,229,45.0,,2023-08-14 18:51:33.094402,France,4454.0,8587.0,269,978,6542,4590,46,2025-06-03 18:51:33.150477,False,German,Mobile,Business,65.87,False,Active
229,230,60.0,F,2023-01-24 18:51:33.094411,UK,284.0,1427.0,164,38229,4795,2232,26,2025-03-08 18:51:33.150482,False,French,Mobile,Business,7.32,True,Active
230,231,71.0,M,2019-09-23 18:51:33.094419,Canada,2435.0,6085.0,129,45367,7579,728,77,2025-01-31 18:51:33.150488,False,,Desktop,Business,84.7,False,Active
231,232,,FEMALE,2023-02-08 18:51:33.094427,Canada,2831.0,1013.0,4,11988,9902,3238,33,2025-07-13 18:51:33.150493,False,Chinese,Desktop,Business,94.38,True,Active
232,233,42.0,Other,2022-01-25 18:51:33.094435,,4520.0,,357,1724,9652,3378,23,2025-09-19 18:51:33.150498,False,German,Mobile,Creator,69.85,True,Active
233,234,50.0,F,2021-02-27 00:00:00.000000,India,1029.0,4226.0,129,6220,5011,3161,53,2025-08-06 18:51:33.150505,False,Chinese,Tablet,Creator,60.34,True,Active
234,235,63.0,Other,2024-10-27 18:51:33.094453,Brazil,4451.0,8611.0,384,13253,1816,3290,99,2025-02-01 18:51:33.150510,False,Chinese,Desktop,creator,61.88,True,Inactive
235,236,66.0,Other,2020-12-05 18:51:33.094462,Australia,2966.0,3349.0,175,2331,5635,4786,57,2025-05-10 18:51:33.150515,False,English,Tablet,Business,69.8,False,Active
236,237,20.0,F,2018-05-04 18:51:33.094471,Germany,553.0,6076.0,21,16031,6994,4716,39,2025-04-16 18:51:33.150521,False,Spanish,Desktop,Personal,88.06,False,Active
237,238,39.0,,2024-08-12 18:51:33.094479,India,267.0,7757.0,40,23372,6203,3700,65,2024-11-28 18:51:33.150526,False,French,Desktop,Personal,15.05,True,Active
238,239,39.0,Other,2024-11-19 18:51:33.094488,France,nan,5187.0,152,14817,4251,3856,38,2025-03-06 18:51:33.150531,False,English,Desktop,Business,3.43,False,Inactive
239,240,33.0,M,2022-09-08 18:51:33.094497,UK,4159.0,9618.0,45,36597,6612,2445,20,2024-10-25 18:51:33.150536,False,English,Tablet,Personal,7.12,True,Active
240,241,42.0,,2025-01-30 00:00:00.000000,India,,7018.0,349,39519,9891,1921,42,2025-09-13 18:51:33.150542,False,,Tablet,Personal,27.81,True,Inactive
241,242,40.0,M,2020-03-14 18:51:33.094512,France,,4270.0,8,25132,2976,4057,81,2025-05-19 18:51:33.150547,False,German,Mobile,Personal,40.28,True,Active
242,243,76.0,F,2019-03-12 18:51:33.094523,Canada,469.0,8655.0,444,30788,8506,2965,92,2025-05-17 18:51:33.150552,False,German,Desktop,Creator,46.56,True,Active
243,244,73.0,M,2020-04-30 18:51:33.094532,UK,3287.0,389.0,100,25698,9900,2331,47,2025-01-09 18:51:33.150558,False,French,Desktop,Creator,22.48,True,Active
244,245,60.0,Other,2024-07-25 18:51:33.094540,,3936.0,6891.0,46,24439,4863,4079,99,2024-11-07 18:51:33.150563,True,German,Desktop,Creator,7.53,False,Active
245,246,31.0,F,2025-06-21 18:51:33.094546,,2019.0,135.0,-100,34883,6275,2871,-50,2025-01-30 18:51:33.150569,False,Spanish,Desktop,business,24.88,True,Active
246,247,16.0,F,2022-11-23 18:51:33.094552,France,2023.0,2456.0,206,34893,3753,2985,52,,False,French,Desktop,Business,77.24,True,Active
247,248,,,2018-09-27 18:51:33.094560,France,1589.0,2271.0,240,3217,2458,4574,22,2024-12-28 18:51:33.150579,False,Chinese,Tablet,Creator,60.93,False,Active
248,249,76.0,F,2023-11-23 18:51:33.094570,Germany,4973.0,8792.0,2,41034,135,346,98,2025-10-04 18:51:33.150585,False,French,Mobile,Creator,74.05,False,Active
249,250,61.0,Other,2023-01-25 18:51:33.094576,Brazil	,2060.0,7113.0,263,22354,813,3022,35,2025-08-24 18:51:33.150591,False,Chinese,Tablet,Personal,52.68,False,Active
250,251,29.0,Other,2020-08-25 18:51:33.094581,USA,4317.0,8810.0,408,41473,2008,171,49,2025-07-10 18:51:33.150596,False,English,Tablet,Business,25.49,False,Active
251,252,56.0,Unknown,2025-08-27 00:00:00.000000,UK,1419.0,9768.0,35,40604,2073,4638,44,2025-09-11 18:51:33.150601,False,Chinese,Tablet,Creator,96.53,False,Active
252,253,42.0,,2022-07-05 18:51:33.094592,India,880.0,6096.0,298,46166,6656,978,97,2025-09-02 18:51:33.150607,False,French,Desktop,Business,84.81,False,Active
253,254,58.0,M,2023-09-16 18:51:33.094597,Canada,838.0,7355.0,242,22265,7136,543,20,2025-03-12 18:51:33.150612,False,Spanish,Desktop,Business,91.08,False,Active
254,255,18.0,Other,2022-04-01 00:00:00.000000,India,751.0,,237,23599,8957,201,52,2024-12-19 18:51:33.150617,True,Spanish,Tablet,Business,21.48,True,Active
255,256,49.0,F,2022-06-03 18:51:33.094608,Brazil,269.0,8200.0,433,29437,3794,3780,56,2025-07-29 18:51:33.150622,False,Chinese,Mobile,Creator,69.75,True,Active
256,257,36.0,Other,2022-05-11 18:51:33.094613,Australia,,9395.0,318,13888,6076,3956,48,2025-07-19 18:51:33.150628,False,French,Tablet,Creator,54.8,False,Active
257,258,58.0,M,2024-03-27 18:51:33.094619,Brazil,4827.0,9913.0,468,13353,2769,4634,56,2025-07-01 18:51:33.150633,False,Chinese,Tablet,creator,21.47,True,Inactive
258,259,65.0,FEMALE,2019-09-25 18:51:33.094625,UK,4711.0,7611.0,-100,4229,3673,3585,200,2025-05-10 18:51:33.150638,False,Chinese,Tablet,Personal,81.75,True,Suspended
259,260,72.0, F,2017-11-15 18:51:33.094630,UK,3503.0,8785.0,218,23354,8389,3840,27,2025-05-12 18:51:33.150644,False,English,Tablet,Personal,0.32,False,Active
260,261,75.0,F,2018-09-13 18:51:33.094636,UK,3960.0,,200,47696,9189,1604,20,2025-07-14 18:51:33.150649,False,French,Tablet,Personal,17.14,True,Active
261,262,,M,2019-07-23 00:00:00.000000,UK,2075.0,,393,14187,4032,4977,82,2024-11-11 18:51:33.150655,False,Chinese,Tablet,Personal,16.64,True,Inactive
262,263,45.0,F,2022-02-09 18:51:33.094646,Australia,1312.0,1469.0,26,43699,1346,3777,84,2025-04-12 18:51:33.150660,False,German,Tablet,personal,58.04,False,Active
263,264,79.0,Other,2021-11-04 18:51:33.094652,France,2284.0,1695.0,88,11068,1719,2163,65,2025-10-05 18:51:33.150666,False,German,Desktop,Business,51.13,False,Active
264,265,30.0,Other,2025-07-09 18:51:33.094657,India,383.0,1306.0,268,44151,8632,1140,62,2025-03-24 18:51:33.150671,False,German,Tablet,Creator,92.94,True,Active
265,266,37.0,Other,2020-11-04 18:51:33.094663,USA,4180.0,5332.0,306,16257,8583,848,29,,False,Chinese,Mobile,Creator,82.87,True,Active
266,267,,FEMALE,2023-03-08 18:51:33.094668,Canada,4341.0,,323,3406,9862,32,29,2024-11-25 18:51:33.150682,False,French,Desktop,Personal,33.0,True,Active
267,268,150.0,M,2024-04-07 18:51:33.094673,Canada,495099.0,5797.0,123,24416,9547,4568,81,2025-10-12 18:51:33.150687,True,English,Desktop,Personal,52.85,False,Active
268,269,79.0,Other,2018-05-29 18:51:33.094679,Germany,,3983.0,399,45125,5003,1988,70,2024-11-07 18:51:33.150693,False,German,Desktop,Personal,31.01,False,Active
269,270,58.0,M,2025-08-07 18:51:33.094687,France,4335.0,9240.0,395,8625,2255,762,64,2024-12-19 18:51:33.150700,False,Chinese,Mobile,Creator,20.09,True,Active
270,271,36.0,FEMALE,2021-09-05 18:51:33.094692,UK,1096.0,1735.0,280,48530,5341,1458,92,2026-09-22 18:51:33.277672,False,Chinese,Mobile,Business,61.08,False,Active
271,272,44.0,M,2023-12-17 18:51:33.094698,Brazil,3742.0,4328.0,-100,34397,2026,1727,150,2025-07-25 18:51:33.150711,False,French,Desktop,Creator,82.54,True,Active
272,273,59.0,Other,2018-04-20 18:51:33.094703,UK,4483.0,,254,11925,4339,1913,64,2024-12-13 18:51:33.150717,False,Chinese,Desktop,Personal,3.0,True,Inactive
273,274,35.0,,2017-11-18 18:51:33.094708,UK,,8876.0,432,15746,3730,22,77,2024-12-22 18:51:33.150722,False,French,Desktop,Creator,4.92,True,Suspended
274,275,78.0,M,2018-08-11 18:51:33.094714,Brazil,4771.0,6327.0,399,36475,1298,2995,85,2024-11-21 18:51:33.150728,False,,Tablet,Business,3.73,False,Active
275,276,39.0,F,2018-04-08 18:51:33.094719,France,2696.0,9140.0,358,22660,1612,1105,43,2025-02-22 18:51:33.150733,False,English,Tablet,Business,70.16,False,Active
276,277,,,2025-04-15 18:51:33.094724,USA,4266.0,6941.0,1,8258,107,2602,94,,False,Chinese,Tablet,Personal,34.85,False,Active
277,278,29.0,F,2017-11-21 18:51:33.094730,UK,808.0,304.0,328,30651,1353,3145,84,2025-07-29 18:51:33.150744,False,Spanish,Tablet,Personal,70.9,True,Inactive
278,279,45.0,M,2021-09-20 18:51:33.094735,Germany,2151.0,2397.0,122,2248,1646,27430,74,2025-07-31 18:51:33.150749,False,English,Desktop,Personal,22.28,True,Inactive
279,280,21.0,F,2025-03-24 18:51:33.094740,,,6067.0,235,26854,4220,1385,70,2025-09-08 18:51:33.150754,False,French,Mobile,Business,1.05,False,Active
280,281,55.0,,2021-09-04 18:51:33.094746,###,1305.0,2526.0,382,8859,1116,3542,91,2024-11-25 18:51:33.150760,False,Chinese,Mobile,Personal,66.49,False,Active
281,282,60.0,M,2021-07-23 18:51:33.094751,France,3459.0,7159.0,76,12160,8603,4480,92,2025-09-12 18:51:33.150765,False,Spanish,Mobile,Business,19.46,True,Active
282,283,51.0,F,2018-09-08 18:51:33.094757,UK,2419.0,186.0,77,16533,3020,1042,40,2025-04-28 18:51:33.150771,False,English,Mobile,Business,55.63,True,Active
283,284,54.0,F,2018-01-20 18:51:33.094762,Australia,,1564.0,331,46508,236,843,66,2025-07-26 18:51:33.150776,True,,Desktop,Business,43.38,True,Active
284,285,38.0,,2022-03-09 18:51:33.094767,India,1196.0,6813.0,162,29490,2702,2692,41,2025-05-05 18:51:33.150781,False,Chinese,Tablet,Business,89.06,True,Active
285,286,62.0,M,2020-06-11 18:51:33.094788,India,,1909.0,149,37478,8400,4790,48,2025-04-02 18:51:33.150787,False,French,Tablet,Personal,3.78,True,Inactive
286,287,37.0,M,2023-11-18 18:51:33.094814,Canada,3524.0,8469.0,468,21584,7190,4216,59,2025-09-16 18:51:33.150792,True,,Tablet,Creator,44.65,True,Inactive
287,288,36.0,F,2021-01-26 18:51:33.094821,USA,1525.0,1482.0,47,13929,7594,1158,22,2025-04-18 18:51:33.150797,False,Spanish,Desktop,Creator,83.78,True,Inactive
288,289,25.0,X,2022-04-23 18:51:33.094829,India,1599.0,7904.0,113,14130,6051,1357,68,2024-11-03 18:51:33.150802,False,French,Desktop,Personal,68.03,False,Active
